1980/1/3,634
1980/1/4,588
1980/1/7,633.5
1980/1/8,610
1980/1/9,607.2
1980/1/10,602.9
1980/1/11,623
1980/1/14,660
1980/1/15,684
1980/1/16,760
1980/1/17,750
1980/1/18,835
1980/1/21,850
1980/1/22,737.5
1980/1/23,695
1980/1/24,717
1980/1/25,668
1980/1/28,624
1980/1/29,674.3
1980/1/30,691
1980/1/31,653
1980/2/1,676.5
1980/2/4,669.8
1980/2/5,682
1980/2/6,709
1980/2/7,699.3
1980/2/8,692
1980/2/11,710.5
1980/2/12,694.5
1980/2/13,696.8
1980/2/14,682
1980/2/15,667
1980/2/18,661.5
1980/2/19,652.3
1980/2/20,606
1980/2/21,665
1980/2/22,630
1980/2/25,616.5
1980/2/26,642.3
1980/2/27,636
1980/2/28,646
1980/2/29,637
1980/3/3,633.8
1980/3/4,631.3
1980/3/5,643.5
1980/3/6,626
1980/3/7,609
1980/3/10,585
1980/3/11,570.3
1980/3/12,585.7
1980/3/13,556.5
1980/3/14,523
1980/3/17,484
1980/3/18,481.5
1980/3/19,527
1980/3/20,561
1980/3/21,525
1980/3/24,558.3
1980/3/25,547.3
1980/3/26,507.5
1980/3/27,485.3
1980/3/28,490
1980/3/31,494.5
1980/4/1,509.5
1980/4/2,500.5
1980/4/3,485.8
1980/4/4,485.8
1980/4/7,485.8
1980/4/8,528
1980/4/9,554
1980/4/10,526
1980/4/11,530.5
1980/4/14,529.8
1980/4/15,497.5
1980/4/16,520
1980/4/17,513
1980/4/18,515.6
1980/4/21,506
1980/4/22,502.4
1980/4/23,506.5
1980/4/24,515.7
1980/4/25,551.5
1980/4/28,524.3
1980/4/29,513.8
1980/4/30,518
1980/5/1,490
1980/5/2,512.5
1980/5/5,512.5
1980/5/6,512.5
1980/5/7,510
1980/5/8,515.8
1980/5/9,508.3
1980/5/12,513.3
1980/5/13,512
1980/5/14,525
1980/5/15,517
1980/5/16,516.5
1980/5/19,513.8
1980/5/20,507.8
1980/5/21,513.5
1980/5/22,501
1980/5/23,511.3
1980/5/26,511.3
1980/5/27,514.8
1980/5/28,526.5
1980/5/29,519.6
1980/5/30,535.5
1980/6/2,561.5
1980/6/3,552.5
1980/6/4,571.5
1980/6/5,581.8
1980/6/6,597
1980/6/9,623.8
1980/6/10,604
1980/6/11,596
1980/6/12,590
1980/6/13,608.4
1980/6/16,595
1980/6/17,591.8
1980/6/18,602.5
1980/6/19,599
1980/6/20,602.9
1980/6/23,596.5
1980/6/24,603
1980/6/25,622.5
1980/6/26,624.5
1980/6/27,637.5
1980/6/30,653.5
1980/7/1,660
1980/7/2,661.5
1980/7/3,663.5
1980/7/4,666.5
1980/7/7,667.5
1980/7/8,687.5
1980/7/9,671
1980/7/10,656.5
1980/7/11,667
1980/7/14,650
1980/7/15,619.5
1980/7/16,624.8
1980/7/17,627.3
1980/7/18,606
1980/7/21,617.5
1980/7/22,613
1980/7/23,631.3
1980/7/24,643
1980/7/25,651.8
1980/7/28,643.5
1980/7/29,646.8
1980/7/30,629
1980/7/31,614.3
1980/8/1,622
1980/8/4,630.8
1980/8/5,630.5
1980/8/6,627.8
1980/8/7,629.5
1980/8/8,630
1980/8/11,617
1980/8/12,605
1980/8/13,615.3
1980/8/14,626
1980/8/15,624.5
1980/8/18,612.3
1980/8/19,624
1980/8/20,634.8
1980/8/21,645.3
1980/8/22,639.2
1980/8/25,639.2
1980/8/26,628.9
1980/8/27,633.9
1980/8/28,635.3
1980/8/29,631.3
1980/9/1,628.8
1980/9/2,640
1980/9/3,636.8
1980/9/4,647.3
1980/9/5,651
1980/9/8,672
1980/9/9,670.5
1980/9/10,686.5
1980/9/11,674
1980/9/12,685.5
1980/9/15,666.5
1980/9/16,668
1980/9/17,673
1980/9/18,672
1980/9/19,674
1980/9/22,710
1980/9/23,711
1980/9/24,710.5
1980/9/25,697.8
1980/9/26,698.8
1980/9/29,679.3
1980/9/30,666.8
1980/10/1,682
1980/10/2,665.8
1980/10/3,660.5
1980/10/6,675.5
1980/10/7,678.2
1980/10/8,677
1980/10/9,690
1980/10/10,685.3
1980/10/13,679.8
1980/10/14,668.5
1980/10/15,678
1980/10/16,674
1980/10/17,670.5
1980/10/20,657
1980/10/21,652.5
1980/10/22,660
1980/10/23,634.5
1980/10/24,633
1980/10/27,637.3
1980/10/28,631.8
1980/10/29,644
1980/10/30,642.5
1980/10/31,629
1980/11/3,640.5
1980/11/4,646
1980/11/5,652
1980/11/6,632
1980/11/7,596
1980/11/10,612.5
1980/11/11,598.5
1980/11/12,619.5
1980/11/13,622
1980/11/14,612.5
1980/11/17,611.8
1980/11/18,619
1980/11/19,629.8
1980/11/20,630.5
1980/11/21,634.8
1980/11/24,631
1980/11/25,616.3
1980/11/26,623
1980/11/27,622
1980/11/28,619.8
1980/12/1,635
1980/12/2,627
1980/12/3,627.3
1980/12/4,631.5
1980/12/5,617
1980/12/8,617.3
1980/12/9,604
1980/12/10,579
1980/12/11,558
1980/12/12,562.8
1980/12/15,579
1980/12/16,561
1980/12/17,575.5
1980/12/18,573.5
1980/12/19,575
1980/12/22,594.8
1980/12/23,602.5
1980/12/24,602.5
1980/12/25,602.5
1980/12/26,602.5
1980/12/29,593.8
1980/12/30,589.8
1980/12/31,589.8
1981/1/1,589.8
